id,subject,session,subses,age_months,speaker,canon,form,gloss,relation,rm,position,preference,request,intent,repair,interact,report,pcg_utts,chi_utts,PtoC,mean_PtoC,sd_PtoC,sd1_include,sd2_include,low_PtoC,logPtoC,mean_logPtoC,sd_logPtoC,sd1_loginclude,sd2_loginclude,low_logPtoC,ses_gest
10501000877,50,10,5010,52.35,CHI,non-canonical,pug+shake,disalign,rf,NA,1,NA,NA,1,NA,NA,NA,767,783,0.979565772669221,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.020645894623546903,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,13
10501000966,50,10,5010,52.35,CHI,non-canonical,pug+shake,invest,add,NA,1,NA,NA,2,NA,NA,NA,767,783,0.979565772669221,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.020645894623546903,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,13
10501001303,50,10,5010,52.35,CHI,non-canonical,pug,disinvest_1,rf,p,9,NA,1,3,NA,NA,NA,767,783,0.979565772669221,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.020645894623546903,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,13
10501001392,50,10,5010,52.35,CHI,NA,point,align,NA,NA,1,NA,1,1,NA,NA,NA,767,783,0.979565772669221,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.020645894623546903,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,13
10501001503,50,10,5010,52.35,CHI,non-canonical,pug,disinvest_0,rf,lp,9,NA,1,3,NA,NA,NA,767,783,0.979565772669221,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.020645894623546903,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,13
10501100009,50,11,5011,54.39,CHI,non-canonical,shrug,unclear,NA,NA,9,NA,NA,NA,NA,NA,NA,460,806,0.5707196029776674,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,-0.5608572530234877,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,9
10501100198,50,11,5011,54.39,CHI,non-canonical,pug,invest,add,NA,9,NA,NA,2,NA,NA,NA,460,806,0.5707196029776674,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,-0.5608572530234877,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,9
10501100213,50,11,5011,54.39,CHI,non-canonical,shrug,disinvest_1,sub,NA,9,NA,NA,1,NA,1,NA,460,806,0.5707196029776674,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,-0.5608572530234877,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,9
10501100214,50,11,5011,54.39,CHI,non-canonical,shrug,disinvest_1,sub,NA,9,NA,NA,1,NA,1,NA,460,806,0.5707196029776674,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,-0.5608572530234877,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,9
10501100402,50,11,5011,54.39,CHI,non-canonical,pug,disinvest_1,sub,NA,9,NA,NA,1,NA,1,NA,460,806,0.5707196029776674,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,-0.5608572530234877,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,9
10501100615,50,11,5011,54.39,CHI,non-canonical,pug,unclear,NA,NA,9,NA,NA,NA,NA,NA,NA,460,806,0.5707196029776674,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,-0.5608572530234877,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,9
10501100629,50,11,5011,54.39,CHI,canonical,pug,invest,add,NA,9,NA,NA,2,NA,NA,NA,460,806,0.5707196029776674,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,-0.5608572530234877,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,9
10501100960,50,11,5011,54.39,CHI,non-canonical,pug,invest,add,NA,9,NA,NA,3,NA,NA,NA,460,806,0.5707196029776674,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,-0.5608572530234877,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,9
10501100977,50,11,5011,54.39,CHI,non-canonical,pug,disinvest_1,sub,NA,9,NA,NA,1,NA,1,NA,460,806,0.5707196029776674,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,-0.5608572530234877,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,9
10501200651,50,12,5012,58.39,CHI,non-canonical,shrug,disinvest_1,sub,NA,9,NA,NA,1,NA,1,NA,406,591,0.6869712351945855,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,-0.3754628578043655,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,2
10501200687,50,12,5012,58.39,CHI,canonical,shrug+pug,disinvest_0,rf,lp,9,NA,2,1,NA,NA,NA,406,591,0.6869712351945855,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,-0.3754628578043655,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,2
10620500733,62,5,625,30.39,CHI,canonical,pug,disinvest_0,sub,NA,2,3,2,2,NA,NA,NA,1175,401,2.9301745635910224,2.2181029471766,1.8087829342565866,TRUE,TRUE,FALSE,1.07506199927169,0.5467476282053516,0.7001396660048684,TRUE,TRUE,FALSE,1
10740100299,74,1,741,13.94,CHI,canonical,pug,disinvest_2,sub,NA,1,NA,NA,1,NA,NA,NA,414,105,3.942857142857143,13.82135735721812,8.136144509893027,FALSE,TRUE,FALSE,1.3719056236677911,2.454410225662334,0.6171732145090959,FALSE,TRUE,FALSE,1
10740601289,74,6,746,34.1,CHI,non-canonical,pug,invest,rf,NA,9,NA,NA,NA,NA,NA,NA,595,916,0.6495633187772926,1.2754599135695006,0.6735547886080436,TRUE,TRUE,FALSE,-0.4314549591285005,0.08756462112176665,0.6225686890400608,TRUE,TRUE,FALSE,1
10740700529,74,7,747,38.26,CHI,non-canonical,pug,disinvest_0,rf,lp,9,NA,NA,NA,NA,NA,NA,280,798,0.3508771929824561,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-1.0473189942805592,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,1
10740800937,74,8,748,42.16,CHI,non-canonical,pug,disinvest_0,rf,lp,3,NA,1,1,NA,NA,NA,541,792,0.6830808080808081,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-0.38114211296794437,0.16317573674547856,0.5317601102691596,FALSE,TRUE,FALSE,2
10740800938,74,8,748,42.16,CHI,non-canonical,pug,disinvest_0,rf,lp,3,NA,1,1,NA,NA,NA,541,792,0.6830808080808081,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-0.38114211296794437,0.16317573674547856,0.5317601102691596,FALSE,TRUE,FALSE,2
10741001072,74,10,7410,50.16,CHI,non-canonical,pug,disinvest_1,rf,NA,9,NA,NA,NA,NA,NA,NA,566,1079,0.5245597775718258,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.6451958870549517,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,3
10741001423,74,10,7410,50.16,CHI,non-canonical,pug,invest,rf,NA,2,2,1,1,NA,NA,NA,566,1079,0.5245597775718258,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.6451958870549517,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,3
10741100193,74,11,7411,54.16,CHI,non-canonical,shrug,disinvest_0,rf,lp,9,NA,2,2,NA,NA,NA,456,895,0.5094972067039106,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,-0.6743309087604693,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,1
10741200096,74,12,7412,58.97,CHI,non-canonical,pug,invest,add,NA,9,NA,3,1,NA,NA,NA,871,1193,0.730092204526404,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,-0.31458444524541335,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,3
10741201326,74,12,7412,58.97,CHI,non-canonical,pug,disinvest_0,rf,lp,9,NA,1,2,NA,NA,NA,871,1193,0.730092204526404,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,-0.31458444524541335,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,3
10741201479,74,12,7412,58.97,CHI,non-canonical,pug,invest,add,NA,1,NA,NA,1,NA,NA,NA,871,1193,0.730092204526404,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,-0.31458444524541335,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,3
10770400035,77,4,774,26.48,CHI,canonical,pug,disinvest_2,sub,NA,3,NA,NA,1,NA,NA,NA,283,326,0.8680981595092024,1.9617046520534007,1.1976932068042234,TRUE,TRUE,FALSE,-0.14145048372347005,0.4854144257707947,0.6711767096826904,TRUE,TRUE,FALSE,1
10770500060,77,5,775,29.81,CHI,non-canonical,pug,negate,add,NA,2,2,1,1,NA,NA,NA,287,484,0.5929752066115702,2.2181029471766,1.8087829342565866,TRUE,TRUE,FALSE,-0.5226026909570106,0.5467476282053516,0.7001396660048684,FALSE,TRUE,FALSE,4
10770500773,77,5,775,29.81,CHI,non-canonical,pug,unclear,NA,NA,9,NA,NA,NA,NA,NA,NA,287,484,0.5929752066115702,2.2181029471766,1.8087829342565866,TRUE,TRUE,FALSE,-0.5226026909570106,0.5467476282053516,0.7001396660048684,FALSE,TRUE,FALSE,4
10770500774,77,5,775,29.81,CHI,non-canonical,pug,unclear,NA,NA,9,NA,NA,NA,NA,NA,NA,287,484,0.5929752066115702,2.2181029471766,1.8087829342565866,TRUE,TRUE,FALSE,-0.5226026909570106,0.5467476282053516,0.7001396660048684,FALSE,TRUE,FALSE,4
10770500778,77,5,775,29.81,CHI,canonical,pug,unclear,NA,NA,9,NA,NA,NA,NA,NA,NA,287,484,0.5929752066115702,2.2181029471766,1.8087829342565866,TRUE,TRUE,FALSE,-0.5226026909570106,0.5467476282053516,0.7001396660048684,FALSE,TRUE,FALSE,4
10770600265,77,6,776,33.74,CHI,non-canonical,pug,disinvest_0,NA,lp,9,NA,1,1,NA,NA,NA,130,566,0.22968197879858657,1.2754599135695006,0.6735547886080436,FALSE,TRUE,FALSE,-1.4710596277476005,0.08756462112176665,0.6225686890400608,FALSE,FALSE,FALSE,2
10770800003,77,8,778,42,CHI,non-canonical,shrug,disinvest_0,sub,NA,2,3,2,2,NA,NA,NA,160,167,0.9580838323353293,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,-0.042819997182928185,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,1
10771000857,77,10,7710,50.35,CHI,non-canonical,shrug,disinvest_0,sub,NA,NA,NA,NA,NA,NA,NA,NA,80,790,0.10126582278481013,1.2196342244446503,0.7478601883736877,FALSE,TRUE,TRUE,-2.2900063107871858,-0.10169429980060705,0.9975354355478108,FALSE,FALSE,TRUE,4
10771000858,77,10,7710,50.35,CHI,non-canonical,shrug,disinvest_0,sub,NA,NA,NA,NA,NA,NA,NA,NA,80,790,0.10126582278481013,1.2196342244446503,0.7478601883736877,FALSE,TRUE,TRUE,-2.2900063107871858,-0.10169429980060705,0.9975354355478108,FALSE,FALSE,TRUE,4
10771000860,77,10,7710,50.35,CHI,non-canonical,shrug,disinvest_0,sub,NA,NA,NA,NA,NA,NA,NA,NA,80,790,0.10126582278481013,1.2196342244446503,0.7478601883736877,FALSE,TRUE,TRUE,-2.2900063107871858,-0.10169429980060705,0.9975354355478108,FALSE,FALSE,TRUE,4
10771000897,77,10,7710,50.35,CHI,non-canonical,shrug,disinvest_0,sub,NA,NA,NA,NA,NA,NA,NA,NA,80,790,0.10126582278481013,1.2196342244446503,0.7478601883736877,FALSE,TRUE,TRUE,-2.2900063107871858,-0.10169429980060705,0.9975354355478108,FALSE,FALSE,TRUE,4
10771200458,77,12,7712,58.29,CHI,canonical,pug,invest,add,NA,1,NA,NA,1,NA,NA,NA,57,722,0.07894736842105263,1.1625571338713587,0.8748234652163147,FALSE,TRUE,TRUE,-2.538973871058276,-0.32886512023167336,1.3160837815838582,FALSE,TRUE,TRUE,1
10780801765,78,8,788,43.06,CHI,non-canonical,pug,invest,add,NA,2,1,2,2,1,NA,NA,1185,551,2.1506352087114338,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.765763244416317,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,1
10780900257,78,9,789,46.29,CHI,non-canonical,pug,disalign,rf,NA,3,NA,NA,1,NA,NA,NA,1053,425,2.4776470588235293,1.5252076458741353,1.378267650588973,TRUE,TRUE,FALSE,0.9073093432095586,0.0799158402284643,0.971772533281204,TRUE,TRUE,FALSE,2
10780901256,78,9,789,46.29,CHI,non-canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,1053,425,2.4776470588235293,1.5252076458741353,1.378267650588973,TRUE,TRUE,FALSE,0.9073093432095586,0.0799158402284643,0.971772533281204,TRUE,TRUE,FALSE,2
10781200351,78,12,7812,59.03,CHI,canonical,pug,unclear,NA,NA,3,NA,NA,2,NA,NA,NA,584,530,1.1018867924528302,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,0.09702397628205951,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,4
10781200352,78,12,7812,59.03,CHI,non-canonical,pug,unclear,NA,NA,3,NA,NA,2,NA,NA,NA,584,530,1.1018867924528302,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,0.09702397628205951,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,4
10781200374,78,12,7812,59.03,CHI,non-canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,584,530,1.1018867924528302,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,0.09702397628205951,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,4
10781200410,78,12,7812,59.03,CHI,non-canonical,pug,invest,add,NA,1,NA,NA,1,NA,NA,NA,584,530,1.1018867924528302,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,0.09702397628205951,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,4
10840200523,84,2,842,17.94,CHI,canonical,pug,disinvest_2,sub,NA,1,NA,NA,1,NA,NA,NA,895,77,11.623376623376624,4.952690813677393,2.749176023157577,TRUE,TRUE,FALSE,2.4530182964211718,1.4644247632263987,0.5310197465841973,TRUE,TRUE,FALSE,1
10840300476,84,3,843,22.52,CHI,non-canonical,shrug,disalign,sub,NA,2,2,2,1,NA,NA,NA,1186,153,7.751633986928105,2.9815695710499353,2.1910853222617264,TRUE,TRUE,FALSE,2.0479036581652355,0.8437884329181519,0.7635262892768346,TRUE,TRUE,FALSE,1
10840400037,84,4,844,26.13,CHI,canonical,pug,disinvest_0,sub,NA,2,3,2,2,NA,NA,NA,935,240,3.8958333333333335,1.9617046520534007,1.1976932068042234,TRUE,TRUE,FALSE,1.3599076059466957,0.4854144257707947,0.6711767096826904,TRUE,TRUE,FALSE,6
10840400265,84,4,844,26.13,CHI,non-canonical,shrug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,935,240,3.8958333333333335,1.9617046520534007,1.1976932068042234,TRUE,TRUE,FALSE,1.3599076059466957,0.4854144257707947,0.6711767096826904,TRUE,TRUE,FALSE,6
10840400276,84,4,844,26.13,CHI,non-canonical,shrug,disinvest_0,sub,NA,2,3,1,1,NA,NA,NA,935,240,3.8958333333333335,1.9617046520534007,1.1976932068042234,TRUE,TRUE,FALSE,1.3599076059466957,0.4854144257707947,0.6711767096826904,TRUE,TRUE,FALSE,6
10840400498,84,4,844,26.13,CHI,non-canonical,shrug,disinvest_0,sub,NA,2,3,2,1,NA,NA,NA,935,240,3.8958333333333335,1.9617046520534007,1.1976932068042234,TRUE,TRUE,FALSE,1.3599076059466957,0.4854144257707947,0.6711767096826904,TRUE,TRUE,FALSE,6
10840400562,84,4,844,26.13,CHI,non-canonical,shrug,disinvest_0,rf,NA,1,NA,NA,1,NA,NA,NA,935,240,3.8958333333333335,1.9617046520534007,1.1976932068042234,TRUE,TRUE,FALSE,1.3599076059466957,0.4854144257707947,0.6711767096826904,TRUE,TRUE,FALSE,6
10840401027,84,4,844,26.13,CHI,non-canonical,shrug,unclear,NA,NA,3,NA,NA,NA,NA,NA,NA,935,240,3.8958333333333335,1.9617046520534007,1.1976932068042234,TRUE,TRUE,FALSE,1.3599076059466957,0.4854144257707947,0.6711767096826904,TRUE,TRUE,FALSE,6
10840501028,84,5,845,30.1,CHI,non-canonical,pug,disinvest_0,add,NA,2,3,2,1,NA,NA,NA,802,241,3.327800829875519,2.2181029471766,1.8087829342565866,TRUE,TRUE,FALSE,1.2023116743758595,0.5467476282053516,0.7001396660048684,TRUE,TRUE,FALSE,1
10840600012,84,6,846,34.06,CHI,non-canonical,pug,disinvest_0,rf,lp,1,NA,2,1,NA,NA,NA,1069,831,1.286401925391095,1.2754599135695006,0.6735547886080436,TRUE,TRUE,FALSE,0.251849116169597,0.08756462112176665,0.6225686890400608,TRUE,TRUE,FALSE,8
10840600056,84,6,846,34.06,CHI,non-canonical,pug,disinvest_0,rf,lp,1,NA,2,1,NA,NA,NA,1069,831,1.286401925391095,1.2754599135695006,0.6735547886080436,TRUE,TRUE,FALSE,0.251849116169597,0.08756462112176665,0.6225686890400608,TRUE,TRUE,FALSE,8
10840600487,84,6,846,34.06,CHI,non-canonical,pug,disinvest_0,add,NA,0,NA,NA,NA,NA,NA,NA,1069,831,1.286401925391095,1.2754599135695006,0.6735547886080436,TRUE,TRUE,FALSE,0.251849116169597,0.08756462112176665,0.6225686890400608,TRUE,TRUE,FALSE,8
10840600726,84,6,846,34.06,CHI,canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,1069,831,1.286401925391095,1.2754599135695006,0.6735547886080436,TRUE,TRUE,FALSE,0.251849116169597,0.08756462112176665,0.6225686890400608,TRUE,TRUE,FALSE,8
10840600823,84,6,846,34.06,CHI,non-canonical,pug,disinvest_0,rf,lp,1,NA,2,2,NA,NA,NA,1069,831,1.286401925391095,1.2754599135695006,0.6735547886080436,TRUE,TRUE,FALSE,0.251849116169597,0.08756462112176665,0.6225686890400608,TRUE,TRUE,FALSE,8
10840600825,84,6,846,34.06,CHI,canonical,pug,disinvest_0,rf,lp,1,NA,2,2,NA,NA,NA,1069,831,1.286401925391095,1.2754599135695006,0.6735547886080436,TRUE,TRUE,FALSE,0.251849116169597,0.08756462112176665,0.6225686890400608,TRUE,TRUE,FALSE,8
10840601014,84,6,846,34.06,CHI,non-canonical,pug,disinvest_0,rf,NA,2,3,2,2,NA,NA,NA,1069,831,1.286401925391095,1.2754599135695006,0.6735547886080436,TRUE,TRUE,FALSE,0.251849116169597,0.08756462112176665,0.6225686890400608,TRUE,TRUE,FALSE,8
10840601459,84,6,846,34.06,CHI,canonical,pug,disinvest_1,add,NA,1,NA,NA,2,NA,NA,NA,1069,831,1.286401925391095,1.2754599135695006,0.6735547886080436,TRUE,TRUE,FALSE,0.251849116169597,0.08756462112176665,0.6225686890400608,TRUE,TRUE,FALSE,8
10840700021,84,7,847,38.32,CHI,canonical,pug,invest,add,NA,2,1,2,2,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840700080,84,7,847,38.32,CHI,non-canonical,pug,disinvest_0,sub,NA,2,3,1,2,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840700325,84,7,847,38.32,CHI,canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840700339,84,7,847,38.32,CHI,canonical,pug,invest,add,l,1,NA,3,1,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840700343,84,7,847,38.32,CHI,non-canonical,pug,disinvest_1,rf,l,1,NA,2,3,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840700444,84,7,847,38.32,CHI,canonical,pug,disinvest_0,sub,NA,0,NA,NA,NA,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840700464,84,7,847,38.32,CHI,non-canonical,shrug,disinvest_0,sub,NA,2,3,2,2,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840700478,84,7,847,38.32,CHI,non-canonical,shrug,disinvest_1,add,NA,2,1,1,2,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840700520,84,7,847,38.32,CHI,non-canonical,pug,invest,add,NA,2,1,2,1,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840700618,84,7,847,38.32,CHI,non-canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840700737,84,7,847,38.32,CHI,non-canonical,pug,invest,add,NA,2,1,2,3,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840700793,84,7,847,38.32,CHI,non-canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840701040,84,7,847,38.32,CHI,non-canonical,pug,invest,add,NA,3,NA,NA,3,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840701218,84,7,847,38.32,CHI,canonical,pug,disinvest_1,add,NA,1,NA,NA,2,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840701308,84,7,847,38.32,CHI,non-canonical,pug,invest,add,NA,0,NA,NA,NA,NA,NA,NA,1039,721,1.4410540915395285,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3653748538142783,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,15
10840800026,84,8,848,42.06,CHI,non-canonical,pug+beat,invest,rf,NA,2,1,2,3,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840800083,84,8,848,42.06,CHI,non-canonical,pug,disinvest_2,rf,NA,2,1,2,1,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840800118,84,8,848,42.06,CHI,non-canonical,pug,disinvest_0,rf,lp,1,NA,1,3,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840800192,84,8,848,42.06,CHI,non-canonical,pug,invest,add,NA,1,NA,NA,1,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840800218,84,8,848,42.06,CHI,non-canonical,shrug,invest,add,NA,2,1,1,2,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840800242,84,8,848,42.06,CHI,non-canonical,pug,disinvest_0,rf,lp,1,NA,1,1,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840800247,84,8,848,42.06,CHI,non-canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840800412,84,8,848,42.06,CHI,non-canonical,pug,invest,add,NA,1,NA,NA,1,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840800437,84,8,848,42.06,CHI,non-canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840800606,84,8,848,42.06,CHI,non-canonical,pug,invest,rf,NA,1,NA,NA,1,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840801017,84,8,848,42.06,CHI,non-canonical,pug,disinvest_0,rf,lp,3,NA,2,2,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840801542,84,8,848,42.06,CHI,non-canonical,pug,invest,rf,NA,1,NA,NA,1,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840801546,84,8,848,42.06,CHI,non-canonical,pug+beat,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
10840801572,84,8,848,42.06,CHI,canonical,pug,disinvest_0,rf,lp,1,NA,2,1,NA,NA,NA,1095,844,1.29739336492891,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.26035714765464413,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,27
